Date,Open,High,Low,Close,Adj Close,Volume
7/12/2017,742.660339,755.340149,741.719238,748.455383,731.639099,7893715
7/13/2017,747.291443,755.340149,746.003601,753.903748,742.369019,10619232
7/14/2017,752.863586,760.788513,750.659485,759.674072,748.051147,9474992
7/17/2017,761.283813,772.477661,761.283813,768.589539,756.830139,8652868
7/18/2017,766.137756,768.614319,748.405884,752.814087,741.296082,9063934
7/19/2017,749.198364,761.779114,749.198364,759.277832,747.660889,5441174
7/20/2017,762.645874,767.722778,754.696228,757.27179,745.685547,6288420
7/21/2017,767.722778,788.376953,765.221436,785.058411,773.046997,44831188
7/24/2017,792.487976,804.821106,785.058411,800.041382,787.800781,20042658
7/25/2017,804.722046,804.845886,791.299255,793.552917,781.411621,9259100
7/26/2017,794.568298,807.297607,793.032837,803.756165,791.45874,10131916
7/27/2017,806.356567,808.090088,786.717712,789.912415,777.826843,8495918
7/28/2017,788.154114,795.435059,781.591309,789.739075,777.656128,6614152
7/31/2017,793.453857,801.799744,790.506775,800.016663,787.776428,7645862
8/1/2017,803.756165,803.756165,788.277893,794.271118,782.118835,5681949
8/2/2017,797.44104,810.17041,796.5,806.950928,794.604614,9592846
8/3/2017,805.786926,824.633301,800.932983,817.302795,804.798096,9094953
8/4/2017,823.6922,823.6922,799.967102,803.458984,791.166138,8574605
8/7/2017,808.139648,808.139648,798.704102,800.586243,788.337341,4401364
8/8/2017,801.403503,802.914185,785.949951,793.751038,781.60675,5058636
8/9/2017,793.230957,802.394104,785.058411,791.893616,779.777649,4816513
8/10/2017,789.045654,795.781799,781.566528,784.736511,772.730042,4701836
8/11/2017,768.193298,782.581909,759.302551,765.865356,754.147644,7843781
8/14/2017,773.171082,784.810791,773.171082,779.139526,767.218689,6202842
8/16/2017,778.619446,780.600708,767.821838,775.697144,763.829041,6265622
8/17/2017,777.133545,791.324036,773.245422,776.192444,764.316772,7304951
8/18/2017,774.657043,781.492249,769.282959,780.303528,768.364929,3662412
8/21/2017,781.096008,784.637451,772.799622,774.855164,762.999939,3495195
8/22/2017,778.619446,782.532349,770.71936,772.700562,760.878296,4399773
8/23/2017,775.078064,785.826172,769.282959,783.59729,771.608337,3839702
8/24/2017,787.534973,789.070374,774.904663,776.663025,764.780151,5839979
8/28/2017,782.111389,783.547729,773.270142,775.920044,764.048523,5684028
8/29/2017,773.592102,776.390564,757.81665,758.881531,747.270691,6998558
8/30/2017,766.509277,777.034485,763.388855,774.706543,762.853516,4769560
8/31/2017,780.105408,791.224976,779.610046,789.763855,777.680481,11585780
9/1/2017,792.413696,800.710083,791.992676,797.490601,785.289063,7121827
